date,rank,track_name,artist,streams,album_name,track_uri,weeks_on_chart,peak_rank,previous_rank,album_cover_url
2024-01-11,20,vampire,Olivia Rodrigo,18230348,GUTS,spotify:track:1kuGVB7EU95pJObxwvfwKS,28,1,23,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-01-11,21,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",17356851,Que Onda,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,19,16,19,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
2024-01-11,22,Agora Hills,Doja Cat,17152621,Scarlet,spotify:track:5PyDJG7SQRgWXefgexqIge,16,16,24,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c
2024-01-11,23,Starboy,"The Weeknd, Daft Punk",17100327,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,171,1,26,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-01-11,24,Si No Estás,iñigo quintero,17002985,Si No Estás,spotify:track:2HafqoJbgXdtjwCOvNEF14,16,1,22,https://i.scdn.co/image/ab67616d0000b273c0a5c14b34a02f242af03359
2024-01-11,25,HARLEY QUINN,"Fuerza Regida, Marshmello",16758491,Pa las Baby's Y Belikeada,spotify:track:6CvTEtGagmzQvkUzzyKR9k,11,11,20,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
2024-01-11,26,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,16646305,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,26,3,33,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-01-11,27,Kill Bill,SZA,16398834,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,57,1,27,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2024-01-11,28,As It Was,Harry Styles,15967765,Harry's House,spotify:track:4Dvkj6JhhA12EX05fT7y2e,93,1,25,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-01-11,29,Daylight,David Kushner,15821912,The Dichotomy,spotify:track:1odExI7RdWc4BT515LTAwj,39,5,29,https://i.scdn.co/image/ab67616d0000b273d010d5f2882bad368ee24403
2024-01-11,30,Riptide,Vance Joy,15744110,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,152,30,65,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
2024-01-11,31,Houdini - Dua Lipa,Dua Lipa,15642294,Radical Optimism,spotify:track:4OMJGnvZfDvsePyCwRGO7X,9,6,35,https://i.scdn.co/image/ab67616d0000b273778c1e4660aa23f6728b32a1
2024-01-11,32,Lose Control,Teddy Swims,15462408,I've Tried Everything But Therapy (Part 1),spotify:track:17phhZDn6oGtzMe56NuWvj,9,32,57,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-01-11,33,Murder On The Dancefloor,Sophie Ellis-Bextor,15428131,Read My Lips (Deluxe Version),spotify:track:4tKGFmENO69tZR9ahgZu48,2,33,143,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
2024-01-11,34,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",14786989,The Forever Story (Extended Version),spotify:track:1udwFobQ1JoOdWPQrp2b6u,8,34,36,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
2024-01-11,35,Según Quién,"Maluma, Carin Leon",14701296,Don Juan,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,17,17,31,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-01-11,36,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",14698793,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,20,20,41,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-01-11,37,Prada,"cassö, RAYE, D-Block Europe",14550323,Prada,spotify:track:59NraMJsLaMCVtwXTSia8i,21,17,32,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
2024-01-11,38,Flowers,Miley Cyrus,14548483,Endless Summer Vacation,spotify:track:7DSAEUvxU8FajXtRloy8M0,52,1,30,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-01-11,39,The Night We Met,Lord Huron,14442070,Strange Trails,spotify:track:3hRV0jL3vUpRrcy398teAU,64,36,44,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-01-11,40,Die For You,The Weeknd,14241827,Starboy,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,100,12,46,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-01-11,41,Dance The Night - From Barbie The Album,Dua Lipa,14191744,Dance The Night (From Barbie The Album),spotify:track:1vYXt7VSjH9JIM5oRRo7vA,33,5,28,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-01-11,42,Snooze,SZA,14106335,SOS,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,55,32,45,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-01-11,43,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",13877871,3D : The Remixes,spotify:track:01qFKNWq73UfEslI0GvumE,15,3,42,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b
2024-01-11,44,Sweater Weather,The Neighbourhood,13859103,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,176,19,51,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-01-11,45,Blinding Lights,The Weeknd,13651163,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,215,1,37,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-01-11,46,LALA,Myke Towers,13507364,LA VIDA ES UNA,spotify:track:7ABLbnD53cQK00mhcaOUVG,28,1,39,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
2024-01-11,47,Feather,Sabrina Carpenter,13391680,emails i can’t send fwd:,spotify:track:2Zo1PcszsT9WQ0ANntJbID,6,47,67,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-01-11,48,MONACO,Bad Bunny,13295708,nadie sabe lo que va a pasar mañana,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,13,1,34,https://i.scdn.co/image/ab67616d0000b2732ea1f035463d11e1fc3b193d
2024-01-11,49,Love Me Again,V,13206831,Layover,spotify:track:2N0SPREDYqILVEFSsWF5N5,22,11,48,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
2024-01-11,50,ROMPE LA DOMPE,"Peso Pluma, Junior H, Oscar Maydon",13122143,ROMPE LA DOMPE,spotify:track:2OWv3lRR8PtOVuHWzQNRs2,2,38,38,https://i.scdn.co/image/ab67616d0000b273a7a330bed7c3b2217e3be9a8
2024-01-11,51,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,13020606,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,11,1,52,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
2024-01-11,52,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",13017598,For All The Dogs,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,13,28,81,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-01-11,53,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",12919864,El Comienzo,spotify:track:0O3U5iwTbiXCREMkvotJuN,23,47,47,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
2024-01-11,54,Another Love,Tom Odell,12882699,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,144,15,55,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-01-11,55,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",12624432,Flower Boy,spotify:track:7KA4W4McWYRpgf0fWsJZWB,46,16,60,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-01-11,56,fukumean,Gunna,12504254,a Gift & a Curse,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,30,9,49,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2024-01-11,57,Columbia,Quevedo,12227913,Columbia,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,27,7,53,https://i.scdn.co/image/ab67616d0000b2730483b3a4d787ce510915fe3b
2024-01-11,58,exes,Tate McRae,12153251,THINK LATER,spotify:track:4E63weMCaNZuGPEFMnuEi8,8,26,70,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49
2024-01-11,59,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",12094395,GÉNESIS,spotify:track:7mXuWTczZNxG5EDcjFEuJR,29,9,43,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
2024-01-11,60,Like Crazy,Jimin,12091523,FACE,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,42,15,58,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2024-01-11,61,I'm Good (Blue),"David Guetta, Bebe Rexha",12082598,I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,72,2,40,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
2024-01-11,62,IDGAF (feat. Yeat),"Drake, Yeat",11933338,For All The Dogs,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,14,5,63,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-01-11,63,FTCU,Nicki Minaj,11892608,Pink Friday 2,spotify:track:1a73gcEg6h6Re6hHXoVltJ,4,63,66,https://i.scdn.co/image/ab67616d0000b273651e1dbc0b5218f2306181a1
2024-01-11,64,Lover,Taylor Swift,11885974,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,49,2,68,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-01-11,65,Anti-Hero,Taylor Swift,11756777,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,64,1,61,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2024-01-11,66,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",11536228,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),spotify:track:0RiRZpuVRbi7oqRdSMwhQY,266,1,72,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f
2024-01-11,67,I KNOW ?,Travis Scott,11483082,UTOPIA,spotify:track:6wsqVwoiVH2kde4k4KKAFU,24,14,77,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-01-11,68,un x100to,"Grupo Frontera, Bad Bunny",11455676,El Comienzo,spotify:track:2yzshFeBIwH8tWIqHEFLeD,39,1,62,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
2024-01-11,69,Calm Down (with Selena Gomez),"Rema, Selena Gomez",11425736,Calm Down (with Selena Gomez),spotify:track:1s7oOCT8vauUh01PbJD6ps,72,9,50,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf
2024-01-11,70,I Ain't Worried,OneRepublic,11381598,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",spotify:track:4fYte8ZvTK14NEhAOZocBi,84,7,74,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2024-01-11,71,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,11281453,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),spotify:track:17cia5k4BpGVlyEfqrFH50,10,35,82,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686
2024-01-11,72,Yellow,Coldplay,11202544,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,160,50,76,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-01-11,73,Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",11194555,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,5,49,56,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9
2024-01-11,74,Viva La Vida,Coldplay,10985760,Viva La Vida or Death and All His Friends,spotify:track:1mea3bSkSGXuIRvnydlB5b,72,57,75,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e
2024-01-11,75,Someone You Loved,Lewis Capaldi,10958351,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,261,4,85,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
2024-01-11,76,Heartless,Kanye West,10832805,808s & Heartbreak,spotify:track:4EWCNWgDS8707fNSZ1oaA5,27,76,90,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
2024-01-11,77,Primera Cita,Carin Leon,10786386,Colmillo De Leche,spotify:track:25OeKzcqakFPaJlXHPE5lm,28,21,59,https://i.scdn.co/image/ab67616d0000b273daf12ebec7ae15f8322e1e5e
2024-01-11,78,Y LLORO,Junior H,10748250,$AD BOYZ 4 LIFE II,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,14,55,110,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f
2024-01-11,79,Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",10722369,HEROES & VILLAINS,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,58,2,78,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
2024-01-11,80,Locked out of Heaven,Bruno Mars,10654137,Unorthodox Jukebox,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,83,39,88,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-01-11,81,Apocalypse,Cigarettes After Sex,10623414,Cigarettes After Sex,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,78,81,95,https://i.scdn.co/image/ab67616d0000b273dfed999f959177dfc4f33cdc
2024-01-11,82,One Dance,"Drake, Wizkid, Kyla",10612953,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,176,12,98,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
2024-01-11,83,CLASSY 101,"Feid, Young Miko",10595752,FERXXOCALIPSIS,spotify:track:1hZsWUnLbqRw09jLAMQSsb,41,8,84,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-01-11,84,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",10506246,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,17,5,93,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-01-11,85,Poco A Poco,"Xavi, Los Dareyes De La Sierra",10501299,NEXT,spotify:track:4loIMejzvt11s97SGVEat8,3,80,80,https://i.scdn.co/image/ab67616d0000b273de88a62b44d6c0b2dda333a3
2024-01-11,86,Counting Stars,OneRepublic,10460240,Native,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,143,86,92,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb
2024-01-11,87,Somewhere Only We Know,Keane,10401937,Hopes And Fears,spotify:track:0ll8uFnc0nANY35E0Lfxvg,64,87,107,https://i.scdn.co/image/ab67616d0000b2737d6cd95a046a3c0dacbc7d33
2024-01-11,88,Husn,Anuv Jain,10380317,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,2,88,102,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8
2024-01-11,89,Without Me,Eminem,10374607,The Eminem Show,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,120,31,89,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
2024-01-11,90,Save Your Tears,The Weeknd,10360253,After Hours,spotify:track:5QO79kh1waicV47BqGRL3g,156,2,91,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-01-11,91,Pink + White,Frank Ocean,10338338,Blonde,spotify:track:3xKsf9qdS1CyvXSMEid6g8,34,70,111,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
2024-01-11,92,Stargirl Interlude,"The Weeknd, Lana Del Rey",10320373,Starboy,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,76,92,106,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-01-11,93,No Role Modelz,J. Cole,10288858,2014 Forest Hills Drive,spotify:track:68Dni7IE4VyPkTOH9mRWHr,129,76,109,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
2024-01-11,94,Maria Mariah,"JC NO BEAT, DJ F7, MC Meno Dani, Silva Mc",10083665,MEGA FUNK MARIA MARIAH - DJ JEDÃO SC,spotify:track:00rxTS5TKv3oXpDA6nWfBi,2,94,121,https://i.scdn.co/image/ab67616d0000b27381c6016eb1c0c4dc39f8782a
2024-01-11,95,cardigan,Taylor Swift,10080740,folklore,spotify:track:4R2kfaDFhslZEMJqAFNpdd,55,1,108,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
2024-01-11,96,La Bachata,Manuel Turizo,9905660,2000,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,80,4,83,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
2024-01-11,97,Why'd You Only Call Me When You're High?,Arctic Monkeys,9871303,AM,spotify:track:086myS9r57YsLbJpU0TgK9,109,95,127,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-01-11,98,Alucin,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel, Los Esquivel",9848890,Alucin,spotify:track:6ED7qim1NAX1HjNU8039WS,2,98,147,https://i.scdn.co/image/ab67616d0000b273086a84a764dc341262487967
2024-01-11,99,I Love You So,The Walters,9818789,I Love You So,spotify:track:4SqWKzw0CbA05TGszDgMlc,87,21,126,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f
2024-01-11,100,Lovers Rock,TV Girl,9816798,French Exit,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,29,100,136,https://i.scdn.co/image/ab67616d0000b273e1bc1af856b42dd7fdba9f84
2024-01-18,1,"yes, and?",Ariana Grande,53885212,eternal sunshine,spotify:track:7gaA3wERFkFkgivjwbSvkG,1,1,-1,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-01-18,2,La Diabla,Xavi,39408246,La Diabla,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,6,1,1,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-01-18,3,greedy,Tate McRae,35975632,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,18,1,2,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-01-18,4,Lovin On Me,Jack Harlow,32562519,Lovin On Me,spotify:track:4xhsWYTOGcal8zt0J161CU,10,3,3,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
2024-01-18,5,My Love Mine All Mine,Mitski,31046339,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,17,3,6,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-01-18,6,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",30622284,The Idol Episode 4 (Music from the HBO Original Series),spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,15,5,5,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-01-18,7,Cruel Summer,Taylor Swift,30027194,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,50,2,4,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-01-18,8,redrum,21 Savage,27008214,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,1,8,-1,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-01-18,9,Stick Season,Noah Kahan,26502009,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,15,7,7,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-01-18,10,La Víctima,Xavi,26072908,NEXT,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,8,8,8,https://i.scdn.co/image/ab67616d0000b273de88a62b44d6c0b2dda333a3
2024-01-18,11,LUNA,"Feid, ATL Jacob",25983678,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,6,11,11,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-01-18,12,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",23958763,"Young Miko: Bzrp Music Sessions, Vol. 58",spotify:track:6VciS3dRMpZhJiDxT8ArFi,1,12,-1,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
2024-01-18,13,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",23799012,ORQUÍDEAS,spotify:track:6XaJfhwof7qIgbbXO5tIQI,1,13,-1,https://i.scdn.co/image/ab67616d0000b273b968625b03ec59b30b48e9c3
2024-01-18,14,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",22626102,Popular (Music from the HBO Original Series),spotify:track:6WzRpISELf3YglGAh7TXcG,33,13,13,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-01-18,15,née-nah,"21 Savage, Travis Scott, Metro Boomin",21526019,american dream,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,1,15,-1,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-01-18,16,BELLAKEO,"Peso Pluma, Anitta",21525942,BELLAKEO,spotify:track:05WVKTdZhlIMX4qqMLuo0f,6,10,12,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d
2024-01-18,17,Paint The Town Red,Doja Cat,21176925,Paint The Town Red,spotify:track:56y1jOTK0XSvJzVv9vHQBK,24,1,10,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
2024-01-18,18,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",21020729,GOLDEN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,27,1,9,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-01-18,19,I Wanna Be Yours,Arctic Monkeys,20640815,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,80,15,15,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-01-18,20,PERRO NEGRO,"Bad Bunny, Feid",20517592,nadie sabe lo que va a pasar mañana,spotify:track:7iQXYTyuG13aoeHxGG28Nh,14,4,17,https://i.scdn.co/image/ab67616d0000b2732ea1f035463d11e1fc3b193d
2024-01-18,21,Strangers,Kenya Grace,20508176,Strangers,spotify:track:5mjYQaktjmjcMKcUIcqz4s,20,4,14,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2024-01-18,22,Murder On The Dancefloor,Sophie Ellis-Bextor,20489008,Read My Lips (Deluxe Version),spotify:track:4tKGFmENO69tZR9ahgZu48,3,22,33,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
2024-01-18,23,QLONA,"KAROL G, Peso Pluma",18912743,MAÑANA SERÁ BONITO (BICHOTA SEASON),spotify:track:5RqSsdzTNPX1uzkmlHCFvK,23,5,19,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-01-18,24,vampire,Olivia Rodrigo,18587057,GUTS,spotify:track:1kuGVB7EU95pJObxwvfwKS,29,1,20,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-01-18,25,Standing Next to You,Jung Kook,18435992,GOLDEN,spotify:track:2KslE17cAJNHTsI2MI0jb2,11,1,18,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-01-18,26,Water,Tyla,18411595,Water,spotify:track:5aIVCx5tnk0ntmdiinnYvw,17,12,16,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
2024-01-18,27,n.h.i.e.,"21 Savage, Doja Cat",18254295,american dream,spotify:track:6x9pCndnXEoea0CMcfjs9W,1,27,-1,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-01-18,28,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",18156122,Que Onda,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,20,16,21,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
2024-01-18,29,Lose Control,Teddy Swims,18129046,I've Tried Everything But Therapy (Part 1),spotify:track:17phhZDn6oGtzMe56NuWvj,10,29,32,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-01-18,30,Starboy,"The Weeknd, Daft Punk",17819784,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,172,1,23,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-01-18,31,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,17317122,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,27,3,26,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-01-18,32,Houdini - Dua Lipa,Dua Lipa,17046983,Radical Optimism,spotify:track:4OMJGnvZfDvsePyCwRGO7X,10,6,31,https://i.scdn.co/image/ab67616d0000b273778c1e4660aa23f6728b32a1
2024-01-18,33,Si No Estás,iñigo quintero,16969830,Si No Estás,spotify:track:2HafqoJbgXdtjwCOvNEF14,17,1,24,https://i.scdn.co/image/ab67616d0000b273c0a5c14b34a02f242af03359
2024-01-18,34,Riptide,Vance Joy,16836644,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,153,30,30,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
2024-01-18,35,Agora Hills,Doja Cat,16574276,Scarlet,spotify:track:5PyDJG7SQRgWXefgexqIge,17,16,22,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c
2024-01-18,36,The Night We Met,Lord Huron,16205981,Strange Trails,spotify:track:3hRV0jL3vUpRrcy398teAU,65,36,39,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-01-18,37,Daylight,David Kushner,16186886,The Dichotomy,spotify:track:1odExI7RdWc4BT515LTAwj,40,5,29,https://i.scdn.co/image/ab67616d0000b273d010d5f2882bad368ee24403
2024-01-18,38,HARLEY QUINN,"Fuerza Regida, Marshmello",16088908,Pa las Baby's Y Belikeada,spotify:track:6CvTEtGagmzQvkUzzyKR9k,12,11,25,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
2024-01-18,39,As It Was,Harry Styles,15829608,Harry's House,spotify:track:4Dvkj6JhhA12EX05fT7y2e,94,1,28,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
